Record Type,MSA Customer,MSA SKU,MSA SALES RECORD,POS CUSTOMER,POS SKU,POS QT,POS Price
PUR,252356130,28200195203,00100000003.0000200000081.59,25235613,28200195203,3,81.59
PUR,252622600,28200195203,00100000002.0000200000081.59,25262260,28200195203,2,81.59
PUR,427146780,28200195203,00100000002.0000200000081.59,42714678,28200195203,2,81.59
PUR,427146780,28200195203,00100000001.0000200000081.59,42714678,28200195203,1,81.59
PUR,459661600,28200195203,00100000004.0000200000081.59,45966160,28200195203,4,81.59
PUR,471689760,28200195203,00100000003.0000200000081.59,47168976,28200195203,3,81.59
PUR,487335470,28200195203,00100000001.0000200000081.59,48733547,28200195203,1,81.59
PUR,496350050,28200195203,00100000016.0000200000081.59,49635005,28200195203,16,81.59
PUR,536320400,28200195203,00100000004.0000200000081.59,53632040,28200195203,4,81.59
PUR,620945160,28200195203,00100000002.0000200000081.59,62094516,28200195203,2,81.59
PUR,664187670,28200195203,00100000001.0000200000081.59,66418767,28200195203,1,81.59
PUR,696388200,28200195203,00100000002.0000200000081.59,69638820,28200195203,2,81.59
PUR,821573340,28200195203,00100000002.0000200000081.59,82157334,28200195203,2,81.59
PUR,821573340,28200195203,00100000002.0000200000081.59,82157334,28200195203,2,81.59
PUR,825752440,28200195203,00100000003.0000200000081.59,82575244,28200195203,3,81.59
PUR,825752440,28200195203,00100000002.0000200000081.59,82575244,28200195203,2,81.59
PUR,854655800,28200195203,00100000002.0000200000081.59,85465580,28200195203,2,81.59
PUR,888359330,28200195203,00100000003.0000200000081.59,88835933,28200195203,3,81.59
PUR,252356130,28200195302,00100000003.0000200000081.59,25235613,28200195302,3,81.59
PUR,427146780,28200195302,00100000001.0000200000081.59,42714678,28200195302,1,81.59
PUR,445361840,28200195302,00100000001.0000200000081.59,44536184,28200195302,1,81.59
PUR,459661600,28200195302,00100000005.0000200000081.59,45966160,28200195302,5,81.59
PUR,496350050,28200195302,00100000004.0000200000081.59,49635005,28200195302,4,81.59
PUR,536320400,28200195302,00100000003.0000200000081.59,53632040,28200195302,3,81.59
PUR,620945160,28200195302,00100000002.0000200000081.59,62094516,28200195302,2,81.59
PUR,684819690,28200195302,00100000001.0000200000081.59,68481969,28200195302,1,81.59
PUR,696388200,28200195302,00100000002.0000200000081.59,69638820,28200195302,2,81.59
PUR,821573340,28200195302,00100000001.0000200000081.59,82157334,28200195302,1,81.59
PUR,821573340,28200195302,00100000001.0000200000081.59,82157334,28200195302,1,81.59
PUR,825752440,28200195302,00100000002.0000200000081.59,82575244,28200195302,2,81.59
PUR,888359330,28200195302,00100000003.0000200000081.59,88835933,28200195302,3,81.59
PUR,246542900,28200195401,00100000001.0000200000084.69,24654290,28200195401,1,84.69
PUR,252356130,28200195401,00100000003.0000200000084.69,25235613,28200195401,3,84.69
PUR,393683900,28200195401,00100000001.0000200000084.69,39368390,28200195401,1,84.69
PUR,427146780,28200195401,00100000002.0000200000084.69,42714678,28200195401,2,84.69
PUR,459661600,28200195401,00100000001.0000200000084.69,45966160,28200195401,1,84.69
PUR,463499420,28200195401,00100000001.0000200000084.69,46349942,28200195401,1,84.69
PUR,469680500,28200195401,00100000001.0000200000084.69,46968050,28200195401,1,84.69
PUR,696388200,28200195401,00100000001.0000200000084.69,69638820,28200195401,1,84.69
PUR,821573340,28200195401,00100000002.0000200000084.69,82157334,28200195401,1,84.69
PUR,821573340,28200195401,00100000001.0000200000084.69,82157334,28200195401,2,84.69
PUR,825752440,28200195401,00100000001.0000200000084.69,82575244,28200195401,1,84.69
PUR,455413480,28200195807,00100000001.0000200000097.09,45541348,28200195807,1,97.09
PUR,455413480,28200195807,001-0000001.0000200000097.09,45541348,28200195807,-1,97.09
PUR,660856760,28200195807,00100000001.0000200000097.09,66085676,28200195807,1,97.09
PUR,232013900,28200196200,00100000001.0000200000084.69,23201390,28200196200,1,84.69
PUR,246542900,28200196200,00100000002.0000200000084.69,24654290,28200196200,2,84.69
PUR,424454930,28200196200,00100000002.0000200000084.69,42445493,28200196200,2,84.69
PUR,479462360,28200196200,00100000001.0000200000084.69,47946236,28200196200,1,84.69
PUR,496350050,28200196200,00100000002.0000200000084.69,49635005,28200196200,2,84.69
PUR,536320400,28200196200,00100000001.0000200000084.69,53632040,28200196200,1,84.69
PUR,620945150,28200196200,00100000001.0000200000084.69,62094515,28200196200,1,84.69
PUR,620945160,28200196200,00100000002.0000200000084.69,62094516,28200196200,2,84.69
PUR,684819690,28200196200,00100000001.0000200000084.69,68481969,28200196200,1,84.69
PUR,728118800,28200196200,00100000001.0000200000084.69,72811880,28200196200,1,84.69
PUR,778677100,28200196200,00100000002.0000200000084.69,77867710,28200196200,2,84.69
PUR,821573340,28200196200,00100000001.0000200000084.69,82157334,28200196200,1,84.69
PUR,232013900,28200196309,00100000001.0000200000081.59,23201390,28200196309,1,81.59
PUR,246542900,28200196309,00100000001.0000200000081.59,24654290,28200196309,1,81.59
PUR,252356130,28200196309,00100000002.0000200000081.59,25235613,28200196309,2,81.59
PUR,450978990,28200196309,00100000001.0000200000081.59,45097899,28200196309,1,81.59
PUR,475320060,28200196309,00100000001.0000200000081.59,47532006,28200196309,1,81.59
PUR,479462360,28200196309,00100000001.0000200000081.59,47946236,28200196309,1,81.59
PUR,496350050,28200196309,00100000001.0000200000081.59,49635005,28200196309,1,81.59
PUR,536320400,28200196309,00100000001.0000200000081.59,53632040,28200196309,1,81.59
PUR,558319600,28200196309,00100000001.0000200000081.59,55831960,28200196309,1,81.59
PUR,620945150,28200196309,00100000002.0000200000081.59,62094515,28200196309,2,81.59
PUR,631826140,28200196309,00100000001.0000200000081.59,63182614,28200196309,1,81.59
PUR,821573340,28200196309,00100000001.0000200000081.59,82157334,28200196309,1,81.59
PUR,821573340,28200196309,00100000001.0000200000081.59,82157334,28200196309,1,81.59
PUR,832944070,28200196309,00100000001.0000200000081.59,83294407,28200196309,1,81.59
PUR,243571750,28200196408,00100000001.0000200000084.69,24357175,28200196408,1,84.69
PUR,252356130,28200196408,00100000003.0000200000084.69,25235613,28200196408,3,84.69
PUR,427146780,28200196408,00100000001.0000200000084.69,42714678,28200196408,1,84.69
PUR,456527510,28200196408,00100000001.0000200000084.69,45652751,28200196408,1,84.69
PUR,536320400,28200196408,00100000001.0000200000084.69,53632040,28200196408,1,84.69
PUR,664187670,28200196408,00100000001.0000200000084.69,66418767,28200196408,1,84.69
PUR,696388200,28200196408,00100000001.0000200000084.69,69638820,28200196408,1,84.69
PUR,821573340,28200196408,00100000001.0000200000084.69,82157334,28200196408,1,84.69
PUR,821573340,28200196408,00100000001.0000200000084.69,82157334,28200196408,1,84.69
PUR,825752440,28200196408,00100000002.0000200000084.69,82575244,28200196408,2,84.69
PUR,832944070,28200196408,00100000001.0000200000084.69,83294407,28200196408,1,84.69
PUR,888359330,28200196408,00100000002.0000200000084.69,88835933,28200196408,2,84.69
PUR,232013900,28200196507,00100000001.0000200000081.59,23201390,28200196507,1,81.59
PUR,246542900,28200196507,00100000001.0000200000081.59,24654290,28200196507,1,81.59
PUR,338678100,28200196507,00100000001.0000200000081.59,33867810,28200196507,1,81.59
PUR,423600220,28200196507,00100000001.0000200000081.59,42360022,28200196507,1,81.59
PUR,469680500,28200196507,00100000001.0000200000081.59,46968050,28200196507,1,81.59
PUR,496350050,28200196507,00100000004.0000200000081.59,49635005,28200196507,4,81.59
PUR,536320400,28200196507,00100000002.0000200000081.59,53632040,28200196507,2,81.59
PUR,664078500,28200196507,00100000001.0000200000081.59,66407850,28200196507,1,81.59
PUR,696388200,28200196507,00100000002.0000200000081.59,69638820,28200196507,2,81.59
PUR,825752440,28200196507,00100000001.0000200000081.59,82575244,28200196507,1,81.59
PUR,986900100,28200196507,00100000001.0000200000081.59,98690010,28200196507,1,81.59
PUR,825752440,28200303615,00100000002.0000200000088.19,82575244,28200303615,2,88.19
PUR,620945150,28200303714,00100000002.0000200000088.19,62094515,28200303714,2,88.19
PUR,825752440,28200303714,00100000005.0000200000088.19,82575244,28200303714,5,88.19
PUR,825752440,28200304018,00100000006.0000200000088.19,82575244,28200304018,6,88.19
PUR,428478790,28200304216,00100000001.0000200000088.19,42847879,28200304216,1,88.19
PUR,825752440,28200304216,00100000002.0000200000088.19,82575244,28200304216,2,88.19
PUR,620945150,28200304315,00100000001.0000200000088.19,62094515,28200304315,1,88.19
PUR,825752440,28200304315,00100000005.0000200000088.19,82575244,28200304315,5,88.19
PUR,825752440,28200304513,00100000002.0000200000088.19,82575244,28200304513,2,88.19
PUR,788805500,28200304612,00100000001.0000200000088.19,78880550,28200304612,1,88.19
PUR,825752440,28200304612,00100000005.0000200000088.19,82575244,28200304612,5,88.19
PUR,825752440,28200304810,00100000001.0000200000088.19,82575244,28200304810,1,88.19
PUR,620945150,28200305312,00100000002.0000200000088.19,62094515,28200305312,2,88.19
PUR,825752440,28200305312,00100000001.0000200000088.19,82575244,28200305312,1,88.19
PUR,252622600,28200309815,00100000001.0000200000080.59,25262260,28200309815,1,80.59
PUR,496350050,28200309815,00100000002.0000200000080.59,49635005,28200309815,2,80.59
PUR,536320400,28200309815,00100000001.0000200000080.59,53632040,28200309815,1,80.59
PUR,496350050,28200309914,00100000001.0000200000080.59,49635005,28200309914,1,80.59
PUR,620945160,28200309914,00100000002.0000200000080.59,62094516,28200309914,2,80.59
PUR,492000100,28200310019,00100000001.0000200000080.59,49200010,28200310019,1,80.59
PUR,496350050,28200310019,00100000004.0000200000080.59,49635005,28200310019,4,80.59
PUR,696388200,28200310019,00100000001.0000200000080.59,69638820,28200310019,1,80.59
PUR,821573340,28200310019,00100000002.0000200000080.59,82157334,28200310019,2,80.59
PUR,825752440,28200310019,00100000002.0000200000080.59,82575244,28200310019,2,80.59
PUR,825752440,28200310019,00100000002.0000200000080.59,82575244,28200310019,2,80.59
PUR,496350050,28200310217,00100000004.0000200000080.59,49635005,28200310217,4,80.59
PUR,252622600,28200310316,00100000001.0000200000080.59,25262260,28200310316,1,80.59
PUR,450830300,28200310316,00100000001.0000200000080.59,45083030,28200310316,1,80.59
PUR,456527510,28200310316,00100000001.0000200000080.59,45652751,28200310316,1,80.59
PUR,469680500,28200310316,00100000001.0000200000080.59,46968050,28200310316,1,80.59
PUR,496350050,28200310316,00100000001.0000200000080.59,49635005,28200310316,1,80.59
PUR,568409000,28200310316,00100000001.0000200000080.59,56840900,28200310316,1,80.59
PUR,821573340,28200310316,00100000001.0000200000080.59,82157334,28200310316,1,80.59
PUR,825752440,28200310316,00100000001.0000200000080.59,82575244,28200310316,1,80.59
PUR,450830300,28200310415,00100000001.0000200000080.59,45083030,28200310415,1,80.59
PUR,496350050,28200310415,00100000001.0000200000080.59,49635005,28200310415,1,80.59
PUR,536320400,28200310415,00100000001.0000200000080.59,53632040,28200310415,1,80.59
PUR,620945160,28200310415,00100000002.0000200000080.59,62094516,28200310415,2,80.59
PUR,696388200,28200310415,00100000001.0000200000080.59,69638820,28200310415,1,80.59
PUR,821573340,28200310415,00100000001.0000200000080.59,82157334,28200310415,1,80.59
PUR,825752440,28200310415,00100000001.0000200000080.59,82575244,28200310415,1,80.59
PUR,620945160,28200314017,00100000002.0000200000080.59,62094516,28200314017,2,80.59
PUR,203930900,28200317711,00100000003.0000200000081.59,20393090,28200317711,3,81.59
PUR,246542900,28200317711,00100000002.0000200000081.59,24654290,28200317711,2,81.59
PUR,450978990,28200317711,00100000002.0000200000081.59,45097899,28200317711,2,81.59
PUR,456527510,28200317711,00100000001.0000200000081.59,45652751,28200317711,1,81.59
PUR,459661600,28200317711,00100000001.0000200000081.59,45966160,28200317711,1,81.59
PUR,463499420,28200317711,00100000001.0000200000081.59,46349942,28200317711,1,81.59
PUR,469680500,28200317711,00100000001.0000200000081.59,46968050,28200317711,1,81.59
PUR,475320060,28200317711,00100000008.0000200000081.59,47532006,28200317711,8,81.59
PUR,475320060,28200317711,00100000001.0000200000081.59,47532006,28200317711,1,81.59
PUR,487335470,28200317711,00100000001.0000200000081.59,48733547,28200317711,1,81.59
PUR,492000100,28200317711,00100000001.0000200000081.59,49200010,28200317711,1,81.59
PUR,496350050,28200317711,00100000003.0000200000081.59,49635005,28200317711,3,81.59
PUR,536320400,28200317711,00100000002.0000200000081.59,53632040,28200317711,2,81.59
PUR,568409000,28200317711,00100000002.0000200000081.59,56840900,28200317711,2,81.59
PUR,631826140,28200317711,00100000002.0000200000081.59,63182614,28200317711,2,81.59
PUR,684819690,28200317711,00100000001.0000200000081.59,68481969,28200317711,1,81.59
PUR,821573340,28200317711,00100000001.0000200000081.59,82157334,28200317711,1,81.59
PUR,888359330,28200317711,00100000001.0000200000081.59,88835933,28200317711,1,81.59
PUR,986900100,28200317711,00100000016.0000200000081.59,98690010,28200317711,16,81.59
PUR,456527510,28200330611,00100000001.0000200000084.69,45652751,28200330611,1,84.69
PUR,496350050,28200330611,00100000001.0000200000084.69,49635005,28200330611,1,84.69
PUR,427146780,28200334817,00100000001.0000200000081.59,42714678,28200334817,1,81.59
PUR,427146780,28200334817,00100000001.0000200000081.59,42714678,28200334817,1,81.59
PUR,496350050,28200334817,00100000002.0000200000081.59,49635005,28200334817,2,81.59
PUR,536320400,28200334817,00100000001.0000200000081.59,53632040,28200334817,1,81.59
PUR,620945150,28200334817,00100000005.0000200000081.59,62094515,28200334817,5,81.59
PUR,632023000,28200334817,00100000002.0000200000081.59,63202300,28200334817,2,81.59
PUR,821573340,28200334817,00100000001.0000200000081.59,82157334,28200334817,1,81.59
PUR,854655800,28200334817,00100000003.0000200000081.59,85465580,28200334817,3,81.59
PUR,496350050,28200334916,00100000001.0000200000081.59,49635005,28200334916,1,81.59
PUR,476584350,31700233788,00100000002.0000200000018.99,47658435,31700233788,2,18.99
PUR,825752440,31700233894,00100000001.0000200000021.99,82575244,31700233894,1,21.99
PUR,856794310,31700233894,00100000001.0000200000021.99,85679431,31700233894,1,21.99
PUR,877090420,31700233894,00100000001.0000200000021.99,87709042,31700233894,1,21.99
PUR,981434300,31700233894,00100000001.0000200000021.99,98143430,31700233894,1,21.99
PUR,474108400,31700234211,00100000001.0000200000021.99,47410840,31700234211,1,21.99
PUR,664268530,31700234211,00100000001.0000200000021.99,66426853,31700234211,1,21.99
PUR,774030300,31700234211,00100000001.0000200000021.99,77403030,31700234211,1,21.99
PUR,981434300,31700234211,00100000002.0000200000021.99,98143430,31700234211,2,21.99
PUR,830301780,31700234853,00100000001.0000200000014.99,83030178,31700234853,1,14.99
PUR,437754050,31700234860,00100000001.0000200000014.99,43775405,31700234860,1,14.99
PUR,476584350,31700234860,00100000002.0000200000014.99,47658435,31700234860,2,14.99
PUR,788782300,31700234860,00100000002.0000200000014.99,78878230,31700234860,2,14.99
PUR,981434300,31700234860,00100000001.0000200000014.99,98143430,31700234860,1,14.99
PUR,436207440,31700234877,001-0000001.0000200000014.99,43620744,31700234877,-1,14.99
PUR,475320060,31700234877,00100000002.0000200000014.99,47532006,31700234877,2,14.99
PUR,476584350,31700234877,00100000002.0000200000014.99,47658435,31700234877,2,14.99
PUR,981434300,31700234877,00100000001.0000200000014.99,98143430,31700234877,1,14.99
PUR,788782300,31700234884,00100000001.0000200000014.99,78878230,31700234884,1,14.99
PUR,981434300,31700234884,00100000001.0000200000014.99,98143430,31700234884,1,14.99
PUR,424317860,31700235614,00100000002.0000200000015.49,42431786,31700235614,2,15.49
PUR,475188380,31700235614,00100000002.0000200000015.49,47518838,31700235614,2,15.49
PUR,693810650,31700236154,00100000001.0000200000015.49,69381065,31700236154,1,15.49
PUR,839874690,31700236154,00100000001.0000200000015.49,83987469,31700236154,1,15.49
PUR,512833000,31700236208,00100000001.0000200000018.99,51283300,31700236208,1,18.99
PUR,338678100,31700236239,00100000003.0000200000023.99,33867810,31700236239,3,23.99
PUR,424454930,31700236239,00100000003.0000200000023.99,42445493,31700236239,3,23.99
PUR,444724370,31700236239,00100000001.0000200000023.99,44472437,31700236239,1,23.99
PUR,465496500,31700236239,00100000001.0000200000023.99,46549650,31700236239,1,23.99
PUR,476584350,31700236239,00100000002.0000200000023.99,47658435,31700236239,2,23.99
PUR,491828000,31700236239,00100000001.0000200000023.99,49182800,31700236239,1,23.99
PUR,559141700,31700236239,00100000001.0000200000023.99,55914170,31700236239,1,23.99
PUR,739654900,31700236239,00100000001.0000200000023.99,73965490,31700236239,1,23.99
PUR,922755600,31700236239,00100000001.0000200000023.99,92275560,31700236239,1,23.99
PUR,981434300,31700236239,00100000002.0000200000023.99,98143430,31700236239,2,23.99
PUR,476584350,31700236246,00100000002.0000200000023.99,47658435,31700236246,2,23.99
PUR,476584350,31700236253,00100000002.0000200000023.99,47658435,31700236253,2,23.99
PUR,476584350,31700236260,00100000002.0000200000023.99,47658435,31700236260,2,23.99
PUR,476584350,31700236277,00100000001.0000200000023.99,47658435,31700236277,1,23.99
PUR,476584350,31700236284,00100000002.0000200000023.99,47658435,31700236284,2,23.99
PUR,476584350,31700236567,00100000001.0000200000023.99,47658435,31700236567,1,23.99
PUR,424317860,31700236611,00100000002.0000200000015.29,42431786,31700236611,2,15.29
PUR,427237420,31700236611,00100000001.0000200000015.29,42723742,31700236611,1,15.29
PUR,434316420,31700236611,00100000001.0000200000015.29,43431642,31700236611,1,15.29
PUR,450830300,31700236611,00100000001.0000200000015.29,45083030,31700236611,1,15.29
PUR,454939710,31700236611,00100000001.0000200000015.29,45493971,31700236611,1,15.29
PUR,559141700,31700236611,00100000001.0000200000015.29,55914170,31700236611,1,15.29
PUR,830301780,31700236611,00100000001.0000200000015.29,83030178,31700236611,1,15.29
PUR,856794310,31700236611,00100000002.0000200000015.29,85679431,31700236611,2,15.29
PUR,429232310,31700236628,00100000001.0000200000015.29,42923231,31700236628,1,15.29
PUR,450830300,31700236628,00100000001.0000200000015.29,45083030,31700236628,1,15.29
PUR,454939710,31700236628,00100000001.0000200000015.29,45493971,31700236628,1,15.29
PUR,476584350,31700236628,00100000001.0000200000015.29,47658435,31700236628,1,15.29
PUR,559141700,31700236628,00100000001.0000200000015.29,55914170,31700236628,1,15.29
PUR,830301780,31700236628,00100000001.0000200000015.29,83030178,31700236628,1,15.29
PUR,856794310,31700236628,00100000001.0000200000015.29,85679431,31700236628,1,15.29
PUR,460890590,31700236840,00100000001.0000200000015.29,46089059,31700236840,1,15.29
PUR,469680500,31700236840,00100000002.0000200000015.29,46968050,31700236840,2,15.29
PUR,476584350,31700236840,00100000001.0000200000015.29,47658435,31700236840,1,15.29
PUR,485551900,31700236840,00100000002.0000200000015.29,48555190,31700236840,2,15.29
PUR,504320000,31700236840,00100000002.0000200000015.29,50432000,31700236840,2,15.29
PUR,693810650,31700236840,00100000001.0000200000015.29,69381065,31700236840,1,15.29
PUR,778677100,31700236840,00100000001.0000200000015.29,77867710,31700236840,1,15.29
PUR,785950000,31700236840,00100000001.0000200000015.29,78595000,31700236840,1,15.29
PUR,830301780,31700236840,00100000001.0000200000015.29,83030178,31700236840,1,15.29
PUR,839874690,31700236840,00100000001.0000200000015.29,83987469,31700236840,1,15.29
PUR,450830300,31700236864,00100000001.0000200000015.29,45083030,31700236864,1,15.29
PUR,460890590,31700236864,00100000001.0000200000015.29,46089059,31700236864,1,15.29
PUR,476584350,31700236864,00100000001.0000200000015.29,47658435,31700236864,1,15.29
PUR,476584350,31700237410,00100000002.0000200000023.99,47658435,31700237410,2,23.99
PUR,224381000,31700237694,00100000004.0000200000025.99,22438100,31700237694,4,25.99
PUR,240457700,31700237694,00100000001.0000200000025.99,24045770,31700237694,1,25.99
PUR,444724370,31700237694,00100000001.0000200000025.99,44472437,31700237694,1,25.99
PUR,457460990,31700237694,00100000001.0000200000025.99,45746099,31700237694,1,25.99
PUR,467022200,31700237694,00100000001.0000200000025.99,46702220,31700237694,1,25.99
PUR,475320060,31700237694,00100000001.0000200000025.99,47532006,31700237694,1,25.99
PUR,476584350,31700237694,00100000001.0000200000025.99,47658435,31700237694,1,25.99
PUR,559141700,31700237694,00100000002.0000200000025.99,55914170,31700237694,2,25.99
PUR,684500330,31700237694,00100000001.0000200000025.99,68450033,31700237694,1,25.99
PUR,778677100,31700237694,00100000003.0000200000025.99,77867710,31700237694,3,25.99
PUR,830301780,31700237694,00100000001.0000200000025.99,83030178,31700237694,1,25.99
PUR,854655800,31700237694,00100000002.0000200000025.99,85465580,31700237694,2,25.99
PUR,856794310,31700237694,00100000001.0000200000025.99,85679431,31700237694,1,25.99
PUR,877090420,31700237694,00100000001.0000200000025.99,87709042,31700237694,1,25.99
PUR,428478790,31700237700,00100000002.0000200000025.99,42847879,31700237700,2,25.99
PUR,428607120,31700237700,00100000001.0000200000025.99,42860712,31700237700,1,25.99
PUR,437144430,31700237700,00100000002.0000200000025.99,43714443,31700237700,2,25.99
PUR,437754050,31700237700,00100000001.0000200000025.99,43775405,31700237700,1,25.99
PUR,444724370,31700237700,00100000001.0000200000025.99,44472437,31700237700,1,25.99
PUR,446863160,31700237700,00100000002.0000200000025.99,44686316,31700237700,2,25.99
PUR,454939710,31700237700,00100000003.0000200000025.99,45493971,31700237700,3,25.99
PUR,456514530,31700237700,00100000002.0000200000025.99,45651453,31700237700,2,25.99
PUR,460890590,31700237700,00100000001.0000200000025.99,46089059,31700237700,1,25.99
PUR,462581790,31700237700,00100000001.0000200000025.99,46258179,31700237700,1,25.99
PUR,467022200,31700237700,00100000001.0000200000025.99,46702220,31700237700,1,25.99
PUR,475317140,31700237700,00100000002.0000200000025.99,47531714,31700237700,2,25.99
PUR,475320060,31700237700,00100000002.0000200000025.99,47532006,31700237700,2,25.99
PUR,476584350,31700237700,00100000001.0000200000025.99,47658435,31700237700,1,25.99
PUR,559141700,31700237700,00100000002.0000200000025.99,55914170,31700237700,2,25.99
PUR,728118800,31700237700,00100000001.0000200000025.99,72811880,31700237700,1,25.99
PUR,778677100,31700237700,00100000005.0000200000025.99,77867710,31700237700,5,25.99
PUR,785950000,31700237700,00100000003.0000200000025.99,78595000,31700237700,3,25.99
PUR,825752440,31700237700,00100000001.0000200000025.99,82575244,31700237700,1,25.99
PUR,830301780,31700237700,00100000001.0000200000025.99,83030178,31700237700,1,25.99
PUR,856794310,31700237700,00100000001.0000200000025.99,85679431,31700237700,1,25.99
PUR,877090420,31700237700,00100000001.0000200000025.99,87709042,31700237700,1,25.99
PUR,429224030,31700237717,00100000001.0000200000025.99,42922403,31700237717,1,25.99
PUR,446863160,31700237717,00100000001.0000200000025.99,44686316,31700237717,1,25.99
PUR,450830300,31700237717,00100000003.0000200000025.99,45083030,31700237717,3,25.99
PUR,450978990,31700237717,00100000001.0000200000025.99,45097899,31700237717,1,25.99
PUR,469680500,31700237717,00100000001.0000200000025.99,46968050,31700237717,1,25.99
PUR,476584350,31700237717,00100000001.0000200000025.99,47658435,31700237717,1,25.99
PUR,632023000,31700237717,00100000002.0000200000025.99,63202300,31700237717,2,25.99
PUR,785950000,31700237717,00100000001.0000200000025.99,78595000,31700237717,1,25.99
PUR,825752440,31700237717,00100000001.0000200000025.99,82575244,31700237717,1,25.99
PUR,830301780,31700237717,00100000001.0000200000025.99,83030178,31700237717,1,25.99
PUR,832944070,31700237717,00100000003.0000200000025.99,83294407,31700237717,3,25.99
PUR,839874690,31700237717,00100000003.0000200000025.99,83987469,31700237717,3,25.99
PUR,850451290,31700237717,00100000001.0000200000025.99,85045129,31700237717,1,25.99
PUR,877090420,31700237717,00100000001.0000200000025.99,87709042,31700237717,1,25.99
PUR,922755600,31700237717,00100000001.0000200000025.99,92275560,31700237717,1,25.99
PUR,457460990,31700237724,00100000001.0000200000025.99,45746099,31700237724,1,25.99
PUR,460890590,31700237724,00100000001.0000200000025.99,46089059,31700237724,1,25.99
PUR,475188380,31700237724,00100000001.0000200000025.99,47518838,31700237724,1,25.99
PUR,476584350,31700237724,00100000001.0000200000025.99,47658435,31700237724,1,25.99
PUR,487335470,31700237724,00100000001.0000200000025.99,48733547,31700237724,1,25.99
PUR,559141700,31700237724,00100000001.0000200000025.99,55914170,31700237724,1,25.99
PUR,664187670,31700237724,00100000002.0000200000025.99,66418767,31700237724,2,25.99
PUR,684500330,31700237724,00100000001.0000200000025.99,68450033,31700237724,1,25.99
PUR,830301780,31700237724,00100000001.0000200000025.99,83030178,31700237724,1,25.99
PUR,207790800,31700237748,00100000002.0000200000025.99,20779080,31700237748,2,25.99
PUR,429240050,31700237748,00100000001.0000200000025.99,42924005,31700237748,1,25.99
PUR,437754050,31700237748,00100000001.0000200000025.99,43775405,31700237748,1,25.99
PUR,437754050,31700237748,00100000002.0000200000025.99,43775405,31700237748,2,25.99
PUR,446863160,31700237748,00100000001.0000200000025.99,44686316,31700237748,1,25.99
PUR,450830300,31700237748,00100000002.0000200000025.99,45083030,31700237748,2,25.99
PUR,454939710,31700237748,00100000001.0000200000025.99,45493971,31700237748,1,25.99
PUR,456514530,31700237748,00100000001.0000200000025.99,45651453,31700237748,1,25.99
PUR,462581790,31700237748,00100000001.0000200000025.99,46258179,31700237748,1,25.99
PUR,475188380,31700237748,00100000001.0000200000025.99,47518838,31700237748,1,25.99
PUR,475317140,31700237748,00100000002.0000200000025.99,47531714,31700237748,2,25.99
PUR,475320060,31700237748,00100000002.0000200000025.99,47532006,31700237748,2,25.99
PUR,475320060,31700237748,00100000001.0000200000025.99,47532006,31700237748,1,25.99
PUR,476584350,31700237748,00100000001.0000200000025.99,47658435,31700237748,1,25.99
PUR,492000100,31700237748,00100000003.0000200000025.99,49200010,31700237748,3,25.99
PUR,496350050,31700237748,00100000001.0000200000025.99,49635005,31700237748,1,25.99
PUR,559141700,31700237748,00100000002.0000200000025.99,55914170,31700237748,2,25.99
PUR,664187670,31700237748,00100000001.0000200000025.99,66418767,31700237748,1,25.99
PUR,774030300,31700237748,00100000002.0000200000025.99,77403030,31700237748,2,25.99
PUR,778677100,31700237748,00100000003.0000200000025.99,77867710,31700237748,3,25.99
PUR,785950000,31700237748,00100000003.0000200000025.99,78595000,31700237748,3,25.99
PUR,830301780,31700237748,00100000001.0000200000025.99,83030178,31700237748,1,25.99
PUR,832944070,31700237748,00100000001.0000200000025.99,83294407,31700237748,1,25.99
PUR,839874690,31700237748,00100000002.0000200000025.99,83987469,31700237748,2,25.99
PUR,854655800,31700237748,00100000001.0000200000025.99,85465580,31700237748,1,25.99
PUR,856794310,31700237748,00100000001.0000200000025.99,85679431,31700237748,1,25.99
PUR,877090420,31700237748,00100000001.0000200000025.99,87709042,31700237748,1,25.99
PUR,884050130,31700237748,00100000002.0000200000025.99,88405013,31700237748,2,25.99
PUR,922755600,31700237748,00100000002.0000200000025.99,92275560,31700237748,2,25.99
PUR,233467040,31700237755,00100000001.0000200000025.99,23346704,31700237755,1,25.99
PUR,475317140,31700237755,00100000001.0000200000025.99,47531714,31700237755,1,25.99
PUR,785950000,31700237755,00100000002.0000200000025.99,78595000,31700237755,2,25.99
PUR,832944070,31700237755,00100000001.0000200000025.99,83294407,31700237755,1,25.99
PUR,209101900,31700237762,00100000001.0000200000025.99,20910190,31700237762,1,25.99
PUR,455413480,31700237762,00100000001.0000200000025.99,45541348,31700237762,1,25.99
PUR,922755600,31700237762,00100000002.0000200000025.99,92275560,31700237762,2,25.99
PUR,476584350,31700237779,00100000001.0000200000025.99,47658435,31700237779,1,25.99
PUR,664187670,31700237779,00100000001.0000200000025.99,66418767,31700237779,1,25.99
PUR,830301780,31700237779,00100000001.0000200000025.99,83030178,31700237779,1,25.99
PUR,854655800,31700237779,00100000001.0000200000025.99,85465580,31700237779,1,25.99
PUR,877090420,31700237779,00100000001.0000200000025.99,87709042,31700237779,1,25.99
PUR,252622600,31700237786,00100000001.0000200000025.99,25262260,31700237786,1,25.99
PUR,496350050,31700237786,00100000001.0000200000025.99,49635005,31700237786,1,25.99
PUR,774030300,31700237786,00100000001.0000200000025.99,77403030,31700237786,1,25.99
