42924005,719499005044,1,11.99
83987469,20819500026212,1,44.99
85679431,619682010322,4,6.99
47531714,850008118609,1,7.99
47531714,619682621221,4,6.99
47531714,619682010322,3,6.99
47532006,619682010322,1,6.99
47532006,619682621221,1,6.99
47532006,619682010360,1,6.99
43431642,619682010322,5,6.99
43431642,619682010360,6,6.99
45651453,619682621221,4,6.99
45651453,619682010322,10,6.99
85045129,840439106016,1,12.99
85045129,719499005587,1,11.99
45746099,619682010322,2,6.99
44472437,619682010322,2,6.99
77403030,619682010322,10,6.99
77403030,619682621221,5,6.99
86642489,619682010322,1,6.99
88901154,850008118609,1,7.99
88901154,850008118289,1,7.99
48733547,619682010360,5,6.99
48733547,619682010322,5,6.99
49635005,619682621221,3,6.99
85465580,619682621221,2,6.99
98690010,619682621221,1,6.99
98690010,619682010360,1,6.99
23346704,619682010322,3,6.99
46258179,619682010322,2,6.99
74406704,619682621221,2,6.99
55831960,619682010322,2,6.99
44371429,619682010360,3,6.99
88065925,619682010322,2,6.99
82314282,784762077417,4,10.99
43775405,619682621221,2,6.99
43775405,619682010322,2,6.99
43775405,619682010360,2,6.99
47532006,619682010322,3,6.99
47532006,850008118265,1,7.99
47532006,619682010360,2,6.99
47532006,619682621221,2,6.99
47532006,619682010360,2,6.99
23095095,619682010322,1,6.99
23095095,619682010360,3,6.99
85679431,619682010322,2,6.99
85679431,619682621221,1,6.99
49182800,850008118289,1,7.99
49182800,850008118265,1,7.99
49182800,619682010360,1,6.99
49182800,619682621221,1,6.99
49182800,619682010322,1,6.99
43895259,619682621221,1,6.99
43895259,619682010360,1,6.99
48833142,619682010322,1,6.99
42431786,619682010322,8,6.99
42431786,619682010209,1,6.99
42431786,619682621221,5,6.99
47658435,619682010322,3,6.99
56530660,619682010445,1,6.99
56530660,619682010360,1,6.99
56530660,619682010322,2,6.99
56530660,619682621221,3,6.99
48555190,619682010322,4,6.99
48555190,840439106016,2,12.99
39368390,619682010322,1,6.99
55914170,619682621221,2,6.99
55914170,619682010360,2,6.99
55914170,619682010322,3,6.99
42723742,619682010360,1,6.99
47658435,619682010360,1,6.99
47658435,619682621221,1,6.99
98155490,619682010322,4,6.99
98155490,619682621221,2,6.99
42924005,619682010322,3,6.99
44192430,850008118265,1,7.99
53632040,619682621221,1,6.99
53632040,619682010322,1,6.99
24357175,784762071637,1,14.99
24357175,619682621221,4,6.99
24357175,619682010360,1,6.99
24357175,619682010209,1,6.99
45083030,619682010360,5,6.99
45083030,619682621221,5,6.99
45083030,619682010322,5,6.99
92275560,649964321570,1,12.99
47410840,619682621221,2,6.99
47410840,619682010322,3,6.99
47410840,619682010445,1,6.99
42860712,619682010322,2,6.99
46258179,619682010322,3,6.99
46258179,619682010360,2,6.99
90088840,619682010322,3,6.99
78595000,619682010322,2,6.99
78595000,619682010360,2,6.99
78595000,619682621221,2,6.99
53448570,784762078216,4,10.99
78878230,619682010360,2,6.99
78878230,619682621221,2,6.99
20910190,619682621221,1,6.99
45493971,619682010322,1,6.99
73965490,719499005587,1,11.99
73965490,719499005556,1,11.99
73965490,619682010322,4,6.99
45493971,619682010360,4,6.99
45493971,619682010209,2,6.99
45493971,619682621221,4,6.99
45493971,619682010322,4,6.99
62094516,619682010322,1,6.99
62094516,619682621221,1,6.99
25236660,619682010322,2,6.99
83030178,619682010360,1,6.99
83030178,619682621221,1,6.99
83030178,619682010322,1,6.99
49887144,842426155403,1,18.99
49887144,850008118609,2,7.99
42922403,619682010322,4,6.99
42922403,619682621221,1,6.99
42922403,619682010360,1,6.99
84188828,850008118289,1,7.99
77867710,619682010322,3,6.99
77867710,619682621221,3,6.99
83987469,619682010322,4,6.99
83987469,619682621221,2,6.99
83987469,619682010445,1,6.99
24045770,619682010322,4,6.99
24045770,619682010360,1,6.99
49368787,619682621221,1,6.99
49368787,619682010360,1,6.99
73965490,77170511445,1,159.99
48833142,77170771795,1,40.99
82314282,8660007681,4,23.99
82314282,8660007179,2,23.99
82314282,8660006820,24,10.99
90088840,76013000665,1,72.99
49182800,716165201960,1,35.99
78595000,86400801980,1,46.99
87709042,716165252061,1,39.99
78595000,887982094285,1,30.99
45083030,887982094285,1,30.99
55831960,887982094285,1,30.99
23095095,887982094285,1,30.99
24357175,79083129502,1,81.99
82575244,79083129502,1,81.99
78595000,716165250685,2,25.99
87709042,716165250685,1,25.99
24357175,716165250685,1,25.99
63182614,716165255581,1,54.99
45541348,716165171454,1,32.99
73965490,716165174189,1,16.99
45541348,716165174189,1,16.99
47532006,716165177326,1,15.99
45541348,716165177326,1,15.99
53632040,77170110365,-1,61.99
87709042,77170110365,1,61.99
44686316,77170110365,1,61.99
77403030,77170110365,1,61.99
24045770,77170110365,1,61.99
45493971,77170110365,1,61.99
78595000,77170110365,1,61.99
73965490,77170110365,1,61.99
42923231,716165250326,1,29.99
78595000,716165250326,1,29.99
45083030,716165250326,1,29.99
71914300,716165250326,1,29.99
43775405,716165250326,1,29.99
45493971,716165250326,1,29.99
42499311,716165253365,1,39.99
43775405,79083127249,1,40.99
71914300,77170510011,1,30.99
43775405,77170510011,2,30.99
55914170,77170510011,1,30.99
43775405,77170510011,2,30.99
49880277,842426167642,1,34.99
83987469,716165174585,1,35.99
24045770,716165177364,1,29.99
83987469,86400901031,1,59.99
85679431,716165177364,2,29.99
47531714,850730000302,1,29.99
43431642,76013000054,1,87.99
45651453,716165177364,1,29.99
45651453,850730000302,1,29.99
77403030,716165255635,1,62.99
48733547,716165177364,2,29.99
46258179,850730000302,1,29.99
47518838,716165177364,1,29.99
47518838,850730000302,1,29.99
47518838,716165177128,1,35.99
53632040,86400901031,-1,59.99
42847879,850730000302,1,29.99
43775405,77170510028,1,30.99
43775405,850730000302,1,29.99
68450033,716165177364,1,29.99
42923231,716165177364,1,29.99
42923231,850730000302,1,29.99
42923231,716165177128,2,35.99
78595000,716165174585,1,35.99
78595000,850730000302,2,29.99
78595000,716165255635,1,62.99
78595000,716165177364,1,29.99
78595000,77170510028,1,30.99
29421410,716165177364,1,29.99
78878230,850730000302,1,29.99
44997480,850730000302,1,29.99
42860712,77170510028,1,30.99
68481969,850730000302,1,29.99
68481969,716165179498,1,15.99
42999739,76013000054,2,87.99
42999739,76013000054,-1,87.99
25236660,77170126335,1,30.99
45541348,850730000302,1,29.99
45541348,77170510028,1,30.99
87709042,716165177128,1,35.99
87709042,850730000302,2,29.99
87709042,716165177364,1,29.99
24357175,850730000302,1,29.99
45083030,716165177364,2,29.99
45083030,850730000302,2,29.99
45083030,716165174585,1,35.99
92275560,850730000302,1,29.99
20779080,850730000302,1,29.99
47410840,850730000302,1,29.99
69381065,850730000302,1,29.99
42499311,716165177364,1,29.99
42499311,850730000302,1,29.99
71914300,716165177128,1,35.99
71914300,716165177364,1,29.99
71914300,850730000302,1,29.99
43430707,716165177364,1,29.99
43430707,716165179498,1,15.99
69638820,716165179498,1,15.99
49887144,850730000302,1,29.99
46258179,850730000302,1,29.99
46258179,716165177364,1,29.99
47532006,716165177364,1,29.99
47410840,86400901031,1,59.99
47410840,850730000302,1,29.99
85679431,76013000054,1,87.99
43895259,716165177128,1,35.99
43895259,850730000302,1,29.99
42431786,716165177128,2,35.99
56530660,850730000302,1,29.99
56530660,716165177364,1,29.99
55914170,716165179498,1,15.99
83294407,716165177364,1,29.99
63182614,716165177128,1,35.99
42924005,716165255635,1,62.99
44192430,716165177128,1,35.99
44192430,716165174585,1,35.99
53632040,86400901031,1,59.99
50432000,79083159509,1,81.99
47518838,716165174226,1,40.99
45966160,79083159509,1,81.99
49182800,716165202110,1,35.99
56530660,716165250319,1,16.99
46349942,79083157246,1,40.99
43430083,850730000135,1,17.99
87709042,850730000135,1,17.99
87709042,79083159509,1,81.99
24357175,79083159509,1,81.99
20779080,716165250319,1,16.99
21056940,716165253389,1,39.99
71914300,94781282502,1,29.99
43775405,79083157246,1,40.99
72811880,716165202110,1,35.99
89772072,79083159509,1,81.99
78595000,79083159509,1,81.99
78595000,196177225824,1,31.99
98787628,716165253389,1,39.99
43633593,79083159509,1,81.99
45541348,79083159509,1,81.99
72811880,70137511229,1,31.89
78595000,70137511229,6,31.89
80546000,70137511229,1,31.89
83030178,70137511229,1,31.89
45541348,70137511229,1,31.89
24654290,70137511229,1,31.89
55914170,70137511229,2,31.89
45083030,70137511229,3,31.89
47518838,70137511229,1,31.89
44686316,70137511229,2,31.89
24045770,70137511229,1,31.89
49368787,70137511229,2,31.89
85679431,70137511229,3,31.89
45651453,70137511229,1,31.89
29421410,842426166867,1,13.49
49635005,31700900376,1,37.99
47532006,842426165549,1,11.99
47410840,818892014636,1,11.99
55914170,842426166898,1,13.49
55914170,70137500421,1,56.69
47410840,70137500421,2,56.69
47518838,70137500421,1,56.69
87709042,842426165426,1,11.99
46089059,842426165426,1,11.99
43714443,842426165426,1,11.99
47658435,71610341036,1,38.99
47658435,842426172059,1,11.99
42714678,842426165365,1,11.99
47658435,842426165365,1,11.99
47658435,842426166928,2,13.49
45651453,842426167017,1,13.49
47532006,842426167017,1,13.49
47658435,842426167017,2,13.49
78595000,842426170581,3,16.49
42431786,842426170581,2,16.49
47658435,842426170581,2,16.49
44686316,842426170581,1,16.49
87011027,842426170581,24,15.35
78595000,842426170857,1,16.49
87011027,842426170857,24,15.35
55914170,842426170857,1,16.49
89772072,842426181594,2,7.49
42924005,842426181594,1,7.49
73965490,842426164078,5,11.99
49200010,842426164078,1,11.99
48555190,842426164078,3,11.99
49635005,842426164078,1,11.99
68450033,842426165488,1,11.99
91450500,842426165488,1,11.99
45083030,842426165488,1,11.99
43430083,842426165488,1,11.99
42924005,842426165488,1,11.99
53632040,842426165488,2,11.99
87709042,842426165488,1,11.99
45966160,842426165488,1,11.99
46089059,842426165488,1,11.99
43714443,842426165488,2,11.99
43620744,842426165488,1,11.99
47518838,842426165488,1,11.99
91450500,842426165488,2,11.99
83030178,842426165488,1,11.99
43714443,842426165488,1,11.99
89772072,842426179850,2,16.49
42924005,842426179850,1,16.49
47658435,842426179850,2,16.49
43714443,842426179850,1,16.49
43775405,842426179850,1,16.49
23346704,842426179850,1,16.49
46258179,842426179850,1,16.49
49635005,842426179850,1,16.49
85045129,842426179850,1,16.49
45541348,842426179850,1,16.49
43633593,842426179850,2,16.49
49887144,842426179850,2,16.49
91450500,842426179850,1,16.49
45493971,842426166959,1,13.49
42922403,842426166959,1,13.49
45651453,842426166959,1,13.49
56840900,842426166959,1,13.49
49200010,842426166959,3,13.49
92275560,842426166959,2,13.49
47658435,842426167109,2,13.49
98155490,842426167109,1,13.49
44686316,842426167109,1,13.49
83030178,842426167109,1,13.49
43633593,842426167109,1,13.49
77867710,842426167109,1,13.49
83030178,70137505259,1,63.79
45541348,70137505259,1,63.79
85679431,70137505259,1,63.79
43620744,70137505259,1,63.79
49635005,70137505259,1,63.79
44371429,70137505259,1,63.79
87709042,70137505259,1,63.79
92275560,70137505259,3,63.79
43714443,70137512479,1,31.89
83987469,70137512479,1,31.89
66418767,70137512479,1,31.89
82575244,70137512479,1,31.89
68450033,842426165273,1,11.99
43430083,842426165273,1,11.99
87709042,842426165273,1,11.99
45083030,842426165273,1,11.99
47658435,842426165273,1,11.99
39368390,842426165273,1,11.99
47532006,842426165273,1,11.99
44686316,842426165273,2,11.99
49182800,842426165273,3,11.99
45966160,842426165273,1,11.99
46089059,842426165273,1,11.99
43620744,842426165273,1,11.99
49635005,842426165273,1,11.99
77867710,842426165273,3,11.99
24045770,842426165273,1,11.99
47531714,842426165273,2,11.99
78595000,842426170703,1,16.49
45083030,842426170703,2,16.49
42431786,842426170703,2,16.49
47658435,842426170703,2,16.49
44686316,842426170703,1,16.49
24045770,842426170703,1,16.49
43431642,842426170703,1,16.49
44472437,842426170703,1,16.49
87011027,842426170703,24,15.35
83030178,842426170703,1,16.49
78880550,70137505297,1,63.79
92275560,70137505297,3,63.79
43714443,70137505297,1,63.79
43775405,70137505297,2,63.79
46089059,70137505297,1,63.79
66418767,70137505297,1,63.79
88065925,70137505297,1,63.79
78595000,70137505297,2,63.79
69381065,842426181839,3,7.49
78595000,70137831457,2,22.99
73965490,70137831457,2,22.99
92275560,70137831457,3,22.99
46702220,70137831457,1,22.99
69381065,70137831457,2,22.99
33867810,70137831457,1,22.99
42431786,70137831457,2,22.99
47658435,70137831457,1,22.99
39368390,70137831457,1,22.99
44686316,70137831457,2,22.99
24654290,70137831457,1,22.99
66418767,70137831457,2,22.99
44371429,70137831457,1,22.99
43431642,70137831457,1,22.99
29421410,70137831457,1,22.99
49635005,70137831457,1,22.99
83987469,70137831457,3,22.99
20779080,31700237960,1,27.99
77403030,31700237960,2,27.99
49182800,31700237960,1,27.99
85679431,842426165457,2,11.99
42499311,842426165457,1,11.99
47410840,842426165457,1,11.99
68450033,842426165334,1,11.99
47531714,842426165334,1,11.99
87709042,842426165334,1,11.99
45083030,842426165334,1,11.99
42499311,842426165334,2,11.99
98155490,842426165334,1,11.99
43430083,842426165334,1,11.99
42924005,842426165334,1,11.99
44686316,842426165334,1,11.99
47658435,842426165334,1,11.99
49635005,842426165334,1,11.99
46549650,842426165334,1,11.99
82157334,842426165518,1,11.99
47658435,842426165518,1,11.99
46702220,842426165518,1,11.99
47410840,842426165518,2,11.99
83030178,842426165518,1,11.99
83987469,842426165518,1,11.99
89772072,842426170826,2,16.49
78595000,842426170826,4,16.49
87011027,842426170826,24,15.35
45083030,842426170826,2,16.49
46258179,842426170826,1,16.49
47658435,842426170826,2,16.49
39368390,842426170826,1,16.49
55914170,842426170826,1,16.49
45746099,842426170826,1,16.49
43775405,842426170826,1,16.49
46089059,842426170826,1,16.49
49182800,842426170826,1,16.49
42431786,842426170826,2,16.49
85679431,842426170826,3,16.49
42431786,842426170796,2,16.49
47518838,842426170796,1,16.49
85045129,842426170796,1,16.49
77867710,842426166836,1,13.49
24045770,842426170499,1,16.49
49368787,842426170550,1,16.49
85679431,842426170499,2,16.49
50432000,842426165211,1,11.99
43431642,842426170611,1,16.49
48833142,842426165396,1,11.99
43620744,842426165242,1,11.99
39917520,842426167079,2,13.49
45651453,842426170550,2,16.49
77403030,842426170499,5,16.49
48733547,842426165396,1,11.99
49635005,842426165211,1,11.99
85465580,842426165242,1,11.99
46258179,842426170499,1,16.49
47518838,842426170499,3,16.49
47518838,842426165396,1,11.99
47518838,70137005384,2,28.39
74406704,842426165211,1,11.99
42847879,70137005384,3,28.39
45966160,842426167079,1,13.49
46089059,842426165396,1,11.99
46089059,842426170550,1,16.49
46089059,71610340992,2,38.99
46089059,70137005384,3,28.39
47532006,842426170499,2,16.49
72811880,70137005384,1,28.39
72811880,842426165396,1,11.99
89772072,842426170499,1,16.49
42923231,842426167079,1,13.49
42923231,842426165303,6,11.99
42923231,842426167079,4,13.49
78595000,70137005384,1,28.39
78595000,842426170499,4,16.49
20910190,842426165242,1,11.99
42860712,70137005384,1,28.39
73965490,842426170499,3,16.49
73965490,842426170550,3,16.49
87011027,842426170499,24,15.35
45493971,842426170550,2,16.49
45493971,842426170611,2,16.49
45493971,842426170499,2,16.49
45493971,842426167079,1,13.49
62094516,70137005384,4,28.39
83030178,842426165181,1,11.99
83030178,70137005384,1,28.39
43633593,70137511168,2,63.79
43714443,842426170499,1,16.49
42922403,842426167079,1,13.49
45541348,842426170550,1,16.49
87709042,842426165396,1,11.99
87709042,70137005384,1,28.39
45083030,842426165396,1,11.99
45083030,842426165211,1,11.99
45083030,842426170550,4,16.49
92275560,842426170499,2,16.49
92275560,842426167079,3,13.49
20779080,842426170499,1,16.49
20779080,70137005384,1,28.39
42360022,70137005384,2,28.39
42499311,842426167079,1,13.49
69638820,842426181082,2,13.49
46258179,842426170550,1,16.49
46258179,842426170499,1,16.49
47410840,842426165570,1,11.99
47410840,842426167079,1,13.49
47410840,70137005384,1,28.39
44686316,842426167079,1,13.49
44686316,842426170499,1,16.49
42847400,842426165242,1,11.99
47658435,70137005384,3,28.39
42431786,842426170611,2,16.49
42431786,842426170550,1,16.49
47658435,842426165303,1,11.99
47658435,842426165242,1,11.99
47658435,842426171458,1,11.99
47658435,842426165396,1,11.99
47658435,842426165570,1,11.99
47658435,842426170499,1,16.49
47658435,842426170611,2,16.49
47658435,842426170550,2,16.49
47658435,842426181112,2,13.49
47658435,842426167079,2,13.49
48555190,71610340992,1,38.99
39368390,842426165211,1,11.99
55914170,842426165242,1,11.99
55914170,842426165396,1,11.99
55914170,842426167079,2,13.49
55914170,842426170611,1,16.49
55914170,842426170550,1,16.49
55914170,842426170499,2,16.49
47658435,71610340992,1,38.99
43430083,70137005384,1,28.39
42924005,842426170499,1,16.49
42924005,842426165396,1,11.99
49368787,842426170765,1,16.49
49368787,70137525257,1,31.89
85679431,842426170734,4,16.49
85679431,842426170765,2,16.49
85679431,842426170529,2,16.49
85679431,71610302808,5,37.99
85679431,71610340565,2,37.99
50432000,71610302808,3,37.99
50432000,71610340565,3,37.99
47531714,818892010966,4,10.99
43431642,842426170734,2,16.49
43431642,71610302808,1,37.99
43620744,842426170734,1,16.49
43620744,842426170642,1,16.49
43620744,70137525257,1,31.89
45651453,842426170734,2,16.49
45651453,71610302808,1,37.99
45746099,842426170734,1,16.49
77403030,842426170529,5,16.49
77403030,71610341739,2,38.99
77403030,71610340565,2,37.99
45541348,71610341739,1,38.99
88901154,31700239391,2,27.99
29421410,842426170734,1,16.49
45240442,71610302808,2,37.99
48733547,842426170734,4,16.49
48733547,71610302808,5,37.99
48733547,71610340565,2,37.99
49635005,842426170642,2,16.49
49635005,842426170734,1,16.49
49635005,842426170529,1,16.49
49635005,70137525257,4,31.89
49635005,71610302808,2,37.99
85465580,70137500384,2,56.69
46258179,842426170734,1,16.49
47518838,842426170529,1,16.49
47518838,842426170642,1,16.49
47518838,842426170734,1,16.49
47518838,842426167130,1,13.49
47518838,71610340565,1,37.99
47518838,70137525257,1,31.89
66418767,71610302808,1,37.99
66418767,70137525257,1,31.89
42847879,842426170642,2,16.49
44371429,842426170734,1,16.49
88065925,71610302808,1,37.99
45966160,71610302808,1,37.99
43775405,842426170734,4,16.49
46089059,842426170734,2,16.49
46089059,842426170529,1,16.49
43775405,71610302808,1,37.99
47532006,842426170734,4,16.49
47532006,842426170529,1,16.49
47532006,842426170734,2,16.49
82575244,70137525257,2,31.89
47410840,70137500384,1,56.69
47410840,70137525257,2,31.89
47410840,71610302808,1,37.99
44686316,842426170734,1,16.49
44686316,842426170529,1,16.49
44686316,842426170642,1,16.49
44686316,842426170765,2,16.49
44686316,71610302808,1,37.99
44686316,70137500384,1,56.69
44686316,70137500889,1,62.09
43714443,842426167130,1,13.49
43714443,842426170734,1,16.49
23095095,818892010966,1,10.99
85679431,70137500384,1,56.69
85679431,71610302808,1,37.99
85679431,842426170734,1,16.49
88405013,71610302808,2,37.99
88405013,70137525257,4,31.89
88405013,31700239391,1,27.99
43714443,70137500384,1,56.69
49182800,842426170765,1,16.49
24654290,31700239391,1,27.99
24357175,842426170734,1,16.49
24357175,842426167161,1,13.49
56840900,31700239391,1,27.99
42431786,842426167130,2,13.49
42431786,842426170765,2,16.49
42431786,842426170734,2,16.49
47658435,31700239391,1,27.99
47658435,842426170642,2,16.49
47658435,842426170734,2,16.49
47658435,842426170529,2,16.49
47658435,842426170765,2,16.49
47658435,842426167161,2,13.49
47658435,842426167130,2,13.49
48555190,71610340565,1,37.99
48555190,71610302808,1,37.99
48555190,31700239391,1,27.99
48555190,842426170734,3,16.49
55914170,842426167130,2,13.49
55914170,842426170529,1,16.49
55914170,842426170734,2,16.49
55914170,818892010966,1,10.99
55914170,71610302808,1,37.99
55914170,70137500384,1,56.69
42723742,71610302808,1,37.99
69422879,71610302808,1,37.99
47658435,70137500384,2,56.69
47658435,71610302808,3,37.99
47658435,71610340565,1,37.99
47658435,71610341739,1,38.99
83294407,70137525257,1,31.89
43430083,842426170734,1,16.49
38006872,70137525257,1,31.89
42924005,842426170734,1,16.49
42924005,71610340565,1,37.99
44192430,71610302808,2,37.99
49200010,842426165150,1,11.99
33867810,71610302808,2,37.99
87709042,70137525257,3,31.89
45083030,842426170529,4,16.49
45083030,842426170642,4,16.49
45083030,842426170734,4,16.49
45083030,71610341517,1,37.99
45083030,71610302808,3,37.99
45083030,71610340565,1,37.99
45083030,70137500384,4,56.69
92275560,842426170734,4,16.49
92275560,812319018948,4,10.99
92275560,71610341517,1,37.99
92275560,71610341739,1,38.99
92275560,71610340565,1,37.99
92275560,71610302808,2,37.99
20779080,842426170529,1,16.49
20779080,842426170734,1,16.49
20779080,71610302808,1,37.99
20779080,71610341760,1,37.99
20779080,70137500384,1,56.69
47410840,71610302808,1,37.99
42360022,70137005421,1,28.39
69381065,842426181747,8,7.49
42499311,842426170529,1,16.49
42499311,842426170734,2,16.49
77403030,31700239391,2,27.99
71914300,71610341760,1,37.99
71914300,842426167130,1,13.49
25262260,842426170765,1,16.49
98143430,31700239391,2,27.99
49200010,31700239391,1,27.99
77403030,71610302808,6,37.99
42499311,842426167130,1,13.49
46258179,842426170734,1,16.49
46258179,842426170529,1,16.49
77867710,842426170765,3,16.49
72811880,70137525257,1,31.89
89772072,842426170734,2,16.49
89772072,842426170765,2,16.49
89772072,842426170642,1,16.49
89772072,71610302808,1,37.99
42923231,842426170734,2,16.49
78595000,31700239391,3,27.99
78595000,71610302808,4,37.99
78595000,70137500384,1,56.69
78595000,70137525257,4,31.89
78595000,842426170529,4,16.49
78595000,842426170642,2,16.49
78595000,842426170734,4,16.49
78595000,842426170765,2,16.49
91450500,842426170765,1,16.49
91450500,842426170529,1,16.49
91450500,842426167130,1,13.49
44472437,842426170734,1,16.49
20910190,70137525257,1,31.89
45845155,71610302808,1,37.99
68481969,71610302808,1,37.99
73965490,70137500384,2,56.69
73965490,71610341739,2,38.99
73965490,71610341760,1,37.99
73965490,842426170734,3,16.49
87011027,842426170734,24,15.35
87011027,842426170642,24,15.35
46968050,842426170734,1,16.49
46968050,71610341517,1,37.99
46968050,71610302808,1,37.99
45493971,842426170734,15,16.49
45493971,70137525257,5,31.89
62094516,70137500384,2,56.69
89279441,71610302808,1,37.99
83030178,842426170734,1,16.49
83030178,842426170765,1,16.49
83030178,842426167130,1,13.49
83030178,71610340565,1,37.99
83030178,71610302808,1,37.99
83030178,70137525257,1,31.89
45240442,70137525257,1,31.89
43633593,842426170734,4,16.49
43633593,818892010966,2,10.99
42847879,71610302808,2,37.99
49637929,71610302808,1,37.99
43714443,842426170734,1,16.49
45541348,842426170734,1,16.49
45541348,842426170529,1,16.49
77867710,71610340565,3,37.99
77867710,70137500384,3,56.69
66407850,70137500384,1,56.69
24045770,842426170734,1,16.49
24045770,842426167130,1,13.49
49368787,842426170734,1,16.49
46968050,12300220804,-1,103.89
46968050,27200347247,1,78.49
86642489,802284004695,1,36.69
62094516,28200309914,2,80.59
49635005,28200309914,1,80.59
47532006,12300842136,1,103.89
25262260,28200177506,1,97.09
82575244,685141913190,1,28.99
82575244,28200304810,1,88.19
82575244,43300187514,1,65.19
82712443,26100805833,1,88.69
66418767,26100805833,1,88.69
23095095,26100805833,1,88.69
87709042,814057001213,1,42.79
45083030,12300845137,2,103.89
45083030,28200137708,2,84.69
24357175,708926565213,1,40.99
42923231,751667126663,2,49.99
43620744,751667126663,1,49.99
24357175,751667126663,1,49.99
42431786,751667126663,1,49.99
55914170,751667126663,1,49.99
72811880,27200347278,1,78.49
68481969,27200347278,1,78.49
83294407,76940197032,2,30.99
88232336,28200140104,1,84.69
82712443,28200140104,1,84.69
72811880,28200140104,1,84.69
42723742,28200140104,1,84.69
83294407,28200140104,1,84.69
45083030,28200140104,1,84.69
49635005,28200140104,2,84.69
45966160,28200140104,2,84.69
46549650,28200140104,1,84.69
25262260,28200140104,2,84.69
48733547,28200140104,1,84.69
46968050,28200140104,1,84.69
62094516,28200140104,2,84.69
